words,attribution,abs_attribution
somehow,-0.040830909088834674,0.040830909088834674
defend,0.0015159424107109047,0.0015159424107109047
adam,-0.2205965956588188,0.2205965956588188
def,0.019281217364367345,0.019281217364367345
##am,0.0034246776215269012,0.0034246776215269012
some,0.018503987153548382,0.018503987153548382
##th,0.014698788415564705,0.014698788415564705
app,0.001219525748977966,0.001219525748977966
##ar,0.02383677869665215,0.02383677869665215
rest,-0.034582672911112715,0.034582672911112715
world,-0.04978123823488714,0.04978123823488714
media,-0.0027036166621844764,0.0027036166621844764
ind,-0.008953554393186463,0.008953554393186463
##e,-0.04757401670745004,0.04757401670745004
wikipedia,-0.002730099298453938,0.002730099298453938
art,0.03657449804350959,0.03657449804350959
##ic,0.03449639070600704,0.03449639070600704
##l,-0.015531511289845009,0.015531511289845009
se,0.006922083790195556,0.006922083790195556
##ver,0.02816523654068469,0.02816523654068469
app,0.0435816787606312,0.0435816787606312
##rop,-0.156817774914271,0.156817774914271
##ri,-0.10904644583111385,0.10904644583111385
sour,-0.05623645731451355,0.05623645731451355
##c,-0.026931395879493367,0.026931395879493367
re,0.025374212573948524,0.025374212573948524
##mo,0.008541601127883844,0.008541601127883844
##v,0.026315180147198237,0.026315180147198237
self,0.05912701371852024,0.05912701371852024
##re,0.01977869055056646,0.01977869055056646
##fer,0.005662101792271532,0.005662101792271532
use,-0.030723029507088457,0.030723029507088457
any,0.0384405110371816,0.0384405110371816
##th,-0.002616733766658954,0.002616733766658954
trust,-0.005082007249696218,0.005082007249696218
get,0.037264412897384254,0.037264412897384254
work,0.007399573457101971,0.007399573457101971
william,-0.09829333006647147,0.09829333006647147
con,-0.020809412893537608,0.020809412893537608
##no,-0.07130201359912447,0.07130201359912447
##lley,-0.008958475759909951,0.008958475759909951
art,0.021648226743470722,0.021648226743470722
##ic,-0.039712409171460857,0.039712409171460857
##l,0.0056496350253846025,0.0056496350253846025
pro,0.020526980540832216,0.020526980540832216
##nto,-0.06093077098964824,0.06093077098964824
much,0.030455153876174663,0.030455153876174663
left,0.034155174796213696,0.034155174796213696
jul,-0.0033739276087222346,0.0033739276087222346
##i,-0.007382256653985515,0.007382256653985515
summer,-0.0010844816091170972,0.0010844816091170972
lo,0.005494442129468442,0.005494442129468442
##vin,0.00594704120198957,0.00594704120198957
hide,0.012180358671933953,0.012180358671933953
behind,0.005178453978237698,0.005178453978237698
bitch,0.7124085794311228,0.7124085794311228
wikipedia,0.03421827635257282,0.03421827635257282
##n,0.07073777956265175,0.07073777956265175
keep,0.046027268123264596,0.046027268123264596
rev,0.0969450467569521,0.0969450467569521
##ert,0.021697827045125115,0.021697827045125115
eh,0.03712445338621326,0.03712445338621326
##hh,-0.008108224746931939,0.008108224746931939
##h,-0.017207408970711265,0.017207408970711265
grow,-0.10193580169848501,0.10193580169848501
give,-0.08012790168445984,0.08012790168445984
month,0.03127952254112534,0.03127952254112534
may,0.022399725498155828,0.022399725498155828
##b,-0.027329966584307384,0.027329966584307384
lot,0.007616288325177626,0.007616288325177626
inform,-0.000632474467069437,0.000632474467069437
game,-0.0058788827775670014,0.0058788827775670014
page,-0.00638762122302065,0.00638762122302065
got,0.044755970590885236,0.044755970590885236
start,-0.0428455476461228,0.0428455476461228
some,0.0683957973799906,0.0683957973799906
##w,-0.015206217187991382,0.015206217187991382
##her,-0.008416163953244972,0.008416163953244972
point,-0.02726783203073647,0.02726783203073647
say,-0.020492657787053312,0.020492657787053312
link,-0.03148996296211563,0.03148996296211563
command,-0.02081194636873218,0.02081194636873218
conquer,-0.0069951545416746365,0.0069951545416746365
ser,-0.01744526801312762,0.01744526801312762
##i,-0.004944869822561717,0.004944869822561717
page,-0.00638762122302065,0.00638762122302065
sin,-0.000259387478328138,0.000259387478328138
##c,-0.004485388167552183,0.004485388167552183
ti,-0.019043566369009897,0.019043566369009897
##ber,-0.005201933276647733,0.005201933276647733
##ian,-0.015703862770442643,0.015703862770442643
twilight,0.005516287923059437,0.005516287923059437
page,-0.00638762122302065,0.00638762122302065
al,-0.011384402763371482,0.011384402763371482
##rea,-0.018216717526091015,0.018216717526091015
##di,-0.01564409242028795,0.01564409242028795
red,0.02424052419817832,0.02424052419817832
##ire,-0.003414514093063581,0.003414514093063581
##ct,-0.005705511064309698,0.005705511064309698
hat,-0.06026049139536374,0.06026049139536374
whoever,-0.0016840607924011237,0.0016840607924011237
beat,0.08029196526779613,0.08029196526779613
wait,0.03355962685400215,0.03355962685400215
stuff,0.017643864533395094,0.017643864533395094
like,-0.026537573514517274,0.026537573514517274
screen,-0.11138306613495004,0.11138306613495004
##i,-0.004944869822561717,0.004944869822561717
concept,-0.15778988501675512,0.15778988501675512
come,-0.02604776943178166,0.02604776943178166
ke,-0.005778205086739214,0.005778205086739214
##lli,-0.021485378315791507,0.021485378315791507
ri,-0.03839785373972608,0.03839785373972608
##tz,-0.03140728660630751,0.03140728660630751
val,-0.017372429025477983,0.017372429025477983
##fo,-0.011608849253055425,0.011608849253055425
##nti,-0.014955307175087322,0.014955307175087322
respond,-0.002561528065645657,0.002561528065645657
que,-0.010716310785837598,0.010716310785837598
##ri,-0.014686453132688324,0.014686453132688324
link,-0.01981694236387032,0.01981694236387032
ke,-0.005778205086739214,0.005778205086739214
##lli,-0.021485378315791507,0.021485378315791507
ri,-0.03839785373972608,0.03839785373972608
##tz,-0.03140728660630751,0.03140728660630751
stone,0.00531974932896165,0.00531974932896165
br,-0.013859041533855728,0.013859041533855728
##id,-0.002685412358818631,0.002685412358818631
##g,-0.006282682493990211,0.006282682493990211
home,0.019243720107716723,0.019243720107716723
ass,0.01020182311303907,0.01020182311303907
##um,-0.007253705314957937,0.007253705314957937
latter,-0.0007794088599132867,0.0007794088599132867
re,-0.0049729688789711,0.0049729688789711
##mo,-0.0035011705886341523,0.0035011705886341523
##v,-0.00801268444184347,0.00801268444184347
still,-0.004008740530191383,0.004008740530191383
ass,0.01020182311303907,0.01020182311303907
##um,-0.007253705314957937,0.007253705314957937
ag,-0.005488438030881433,0.005488438030881433
##re,-0.012854119736779062,0.012854119736779062
lack,-0.0025376303184293705,0.0025376303184293705
not,-0.0034503492114522053,0.0034503492114522053
##ab,-0.0060806572314065985,0.0060806572314065985
##l,-0.009508009781621588,0.009508009781621588
stone,0.00531974932896165,0.00531974932896165
br,-0.013859041533855728,0.013859041533855728
##id,-0.002685412358818631,0.002685412358818631
##g,-0.006282682493990211,0.006282682493990211
home,0.019243720107716723,0.019243720107716723
al,0.010722934565334678,0.010722934565334678
##rea,-0.00661141356355226,0.00661141356355226
##di,-0.011741782795971763,0.011741782795971763
discuss,-0.01857479354143258,0.01857479354143258
editor,-0.012519917669011853,0.012519917669011853
bel,0.0010001995387727127,0.0010001995387727127
##ie,-0.011108168098727226,0.011108168098727226
##v,-0.00801268444184347,0.00801268444184347
ke,-0.005778205086739214,0.005778205086739214
##lli,-0.021485378315791507,0.021485378315791507
ri,-0.03839785373972608,0.03839785373972608
##tz,-0.03140728660630751,0.03140728660630751
meet,-0.010470118392960972,0.010470118392960972
not,-0.0034503492114522053,0.0034503492114522053
##ab,-0.0060806572314065985,0.0060806572314065985
##l,-0.009508009781621588,0.009508009781621588
standard,-0.02130010020161576,0.02130010020161576
look,-0.07742890063246684,0.07742890063246684
forward,-0.03375764805035106,0.03375764805035106
comment,-0.03515869788436911,0.03515869788436911
thank,-0.012080933494928508,0.012080933494928508
aw,0.05419594507262749,0.05419594507262749
##ar,0.01646850335513572,0.01646850335513572
regard,-0.15692271896803045,0.15692271896803045
main,-0.13687497222884265,0.13687497222884265
art,-0.043976312140503473,0.043976312140503473
##ic,-0.027905701476685467,0.027905701476685467
##l,-0.01392432617713696,0.01392432617713696
want,-0.04808496555534431,0.04808496555534431
talk,0.011149970946803072,0.011149970946803072
much,-0.08716692964840558,0.08716692964840558
past,-0.07993467620925884,0.07993467620925884
made,0.018327314294054008,0.018327314294054008
small,-0.03960799821282829,0.03960799821282829
discuss,-0.09437247565054582,0.09437247565054582
done,-0.03287906749071785,0.03287906749071785
you,0.045990910711416554,0.045990910711416554
##tub,0.005160128892795087,0.005160128892795087
leak,0.04566758378832496,0.04566758378832496
co,-0.022459748640221034,0.022459748640221034
##ro,-0.00015481162973183483,0.00015481162973183483
##cor,0.026048547772520185,0.026048547772520185
##o,0.030083448377970053,0.030083448377970053
big,-0.015607832258251658,0.015607832258251658
brawl,-0.012461915505008522,0.012461915505008522
inform,0.027013352588250265,0.027013352588250265
iss,-0.031070338174069036,0.031070338174069036
##u,0.0068027175899349895,0.0068027175899349895
dec,0.013906849266453193,0.013906849266453193
##em,-0.007449220118541022,0.007449220118541022
##b,0.01713364989291411,0.01713364989291411
discuss,-0.09437247565054582,0.09437247565054582
prima,-0.0031550374043622068,0.0031550374043622068
##ril,0.0063343218795025675,0.0063343218795025675
##i,0.007223734138005631,0.007223734138005631
focus,0.01499199922232921,0.01499199922232921
inform,0.027013352588250265,0.027013352588250265
use,0.0041296300953563405,0.0041296300953563405
set,-0.0026938819624569145,0.0026938819624569145
want,-0.04808496555534431,0.04808496555534431
hear,0.00691009632575633,0.00691009632575633
could,-0.027667641651280387,0.027667641651280387
use,0.0041296300953563405,0.0041296300953563405
you,0.045990910711416554,0.045990910711416554
##tub,0.005160128892795087,0.005160128892795087
leak,0.04566758378832496,0.04566758378832496
way,-0.04808364705652361,0.04808364705652361
write,0.026902567731582006,0.026902567731582006
plot,-0.046384588620926856,0.046384588620926856
sum,0.0009366157642263558,0.0009366157642263558
##mar,0.041216598540707056,0.041216598540707056
##i,0.007223734138005631,0.007223734138005631
extent,-0.008643286853355891,0.008643286853355891
occur,0.011433642541956224,0.011433642541956224
editor,0.022691452446404994,0.022691452446404994
went,-0.07572781922450116,0.07572781922450116
discuss,-0.09437247565054582,0.09437247565054582
brought,0.01750973183668186,0.01750973183668186
di,-0.010981693309805144,0.010981693309805144
##sp,0.004245405004258632,0.004245405004258632
##ut,0.01900587584179468,0.01900587584179468
an,-0.03835102914313139,0.03835102914313139
##oth,0.012979405162385846,0.012979405162385846
art,-0.043976312140503473,0.043976312140503473
##ic,-0.027905701476685467,0.027905701476685467
secret,-0.02624421928588258,0.02624421928588258
cat,-0.06018342488276361,0.06018342488276361
##hol,-0.06427068177709688,0.06427068177709688
church,-0.05145556457929573,0.05145556457929573
prone,-0.012591402851331444,0.012591402851331444
sexual,-0.002323040991696559,0.002323040991696559
abu,0.009935342115094052,0.009935342115094052
##s,-0.03591490096247165,0.03591490096247165
protest,-0.009836419978672056,0.009836419978672056
ch,-0.015169626253449767,0.015169626253449767
##ru,0.001464582540656973,0.001464582540656973
##ch,-0.01149855141063257,0.01149855141063257
even,0.0008801758366429295,0.0008801758366429295
sect,0.0028042549861745005,0.0028042549861745005
##arian,-0.006246635000473152,0.006246635000473152
big,0.009586317962515085,0.009586317962515085
##ot,0.00017482551522666692,0.00017482551522666692
##ri,-0.025202980827508055,0.025202980827508055
suggest,-0.013835796667707154,0.013835796667707154
follow,-0.01564188390839274,0.01564188390839274
church,-0.05145556457929573,0.05145556457929573
might,-0.0008055105791457183,0.0008055105791457183
prone,-0.012591402851331444,0.012591402851331444
abu,0.009935342115094052,0.009935342115094052
##s,-0.03591490096247165,0.03591490096247165
ave,0.006675042450801875,0.006675042450801875
##rag,-0.010784771987332985,0.010784771987332985
ir,0.001387457699817255,0.001387457699817255
##vin,-0.0053400447962449115,0.0053400447962449115
never,-0.015714878226812428,0.015714878226812428
said,-0.0032036720887315667,0.0032036720887315667
irish,-0.0012829813050102819,0.0012829813050102819
cat,-0.06018342488276361,0.06018342488276361
##hol,-0.06427068177709688,0.06427068177709688
father,-0.008821257736287023,0.008821257736287023
way,0.0003638558403114866,0.0003638558403114866
sim,0.007863536125732706,0.007863536125732706
##pl,-0.005759123340659505,0.005759123340659505
##i,-0.0033767467894282328,0.0033767467894282328
suggest,-0.013835796667707154,0.013835796667707154
fig,-0.012311177417332503,0.012311177417332503
##ur,0.0006878586972413965,0.0006878586972413965
group,-0.019860844633050486,0.019860844633050486
might,-0.0008055105791457183,0.0008055105791457183
higher,-0.029339101226818067,0.029339101226818067
ave,0.006675042450801875,0.006675042450801875
##rag,-0.010784771987332985,0.010784771987332985
might,-0.0008055105791457183,0.0008055105791457183
bring,-0.010411846847779991,0.010411846847779991
app,0.008019495327848054,0.008019495327848054
##l,-0.007033084883996587,0.007033084883996587
disco,0.003332525834966929,0.003332525834966929
##rd,-0.007490882826156791,0.007490882826156791
wikipedia,0.012696500413887868,0.012696500413887868
pe,0.0074287511181557395,0.0074287511181557395
##op,-0.014552080290187522,0.014552080290187522
##l,-0.007033084883996587,0.007033084883996587
mind,-0.010147915715731974,0.010147915715731974
doubt,-0.019570962745180817,0.019570962745180817
pol,-0.04361611558126045,0.04361611558126045
##it,-0.016988181005235754,0.016988181005235754
opinion,-0.011433161530495178,0.011433161530495178
inc,0.029210843899207774,0.029210843899207774
##on,-0.0068792088020266946,0.0068792088020266946
ab,-8.104285740790813e-05,8.104285740790813e-05
##l,-3.728230511924247e-05,3.728230511924247e-05
use,-6.188806126268597e-05,6.188806126268597e-05
account,-0.00020702321484366903,0.00020702321484366903
acc,-5.318970000806375e-05,5.318970000806375e-05
##id,2.309574214110209e-06,2.309574214110209e-06
left,-5.145380271421378e-06,5.145380271421378e-06
account,-0.00020702321484366903,0.00020702321484366903
log,-3.675300163499518e-05,3.675300163499518e-05
think,3.441991448979137e-05,3.441991448979137e-05
some,5.51545924015942e-05,5.51545924015942e-05
##bo,4.1026058938659966e-05,4.1026058938659966e-05
##di,2.0185193252870237e-05,2.0185193252870237e-05
mess,6.847403085995337e-05,6.847403085995337e-05
negro,-0.006747703904506677,0.006747703904506677
##id,0.05254723858343569,0.05254723858343569
hey,0.05653931111312683,0.05653931111312683
ni,0.009936768219778928,0.009936768219778928
##gger,0.12501368557136672,0.12501368557136672
lover,0.20078970622215658,0.20078970622215658
rev,0.03227365767054035,0.03227365767054035
##ert,-0.03759888739594907,0.03759888739594907
con,-0.006657271046954298,0.006657271046954298
##tri,0.020160002443767266,0.020160002443767266
##bu,0.03800133726600299,0.03800133726600299
##t,0.031090890592266916,0.031090890592266916
art,-0.0673868132813958,0.0673868132813958
##ic,-0.00911010015104587,0.00911010015104587
##l,-0.007954514328977645,0.007954514328977645
negro,-0.006747703904506677,0.006747703904506677
##id,0.05254723858343569,0.05254723858343569
rest,0.03731662297848257,0.03731662297848257
##or,0.024144353967508095,0.024144353967508095
lay,-0.0050950041559344695,0.0050950041559344695
ni,0.009936768219778928,0.009936768219778928
##gger,0.12501368557136672,0.12501368557136672
cock,0.16837074982128084,0.16837074982128084
fa,0.0664411940869701,0.0664411940869701
##gg,0.052951379687178945,0.052951379687178945
##ot,0.03581925636305795,0.03581925636305795
thank,0.017915890381224903,0.017915890381224903
true,0.103218732478679,0.103218732478679
bet,-0.307127351870081,0.307127351870081
god,-0.0749438307434679,0.0749438307434679
##win,0.1179038883324829,0.1179038883324829
cr,-0.2992564469175979,0.2992564469175979
##i,0.17516614999265442,0.17516614999265442
sleep,0.08803667682488596,0.08803667682488596
lot,-0.038165161100896,0.038165161100896
go,-0.14701806048418067,0.14701806048418067
##e,-0.07034113098218528,0.07034113098218528
poor,0.017261704167144697,0.017261704167144697
guy,0.4238240010922249,0.4238240010922249
show,-0.15053834808425953,0.15053834808425953
user,-0.021274482303313594,0.021274482303313594
char,-0.008416879136168608,0.008416879136168608
##l,-0.011319539075345874,0.011319539075345874
stalk,-0.044669132582902706,0.044669132582902706
keep,-0.019907593450697546,0.019907593450697546
user,-0.021274482303313594,0.021274482303313594
page,-0.012133774778769367,0.012133774778769367
watch,-0.05697049533277278,0.05697049533277278
##list,-0.02728996965479678,0.02728996965479678
appear,-0.02249213249127327,0.02249213249127327
less,-0.0005627325352197714,0.0005627325352197714
two,-0.021489554627372898,0.021489554627372898
hour,0.0009102049019017236,0.0009102049019017236
post,0.020705048469363305,0.020705048469363305
complaint,0.002110808582044428,0.002110808582044428
stalk,-0.044669132582902706,0.044669132582902706
char,-0.008416879136168608,0.008416879136168608
##l,-0.011319539075345874,0.011319539075345874
start,0.0006746964492752398,0.0006746964492752398
would,-0.025885305143482414,0.025885305143482414
seen,-0.00841127440375968,0.00841127440375968
approach,-0.01142875910979823,0.01142875910979823
kei,-0.014418545334204051,0.014418545334204051
##lana,-0.012340785184127076,0.012340785184127076
acc,0.002681323934184232,0.002681323934184232
##us,0.01190100584497955,0.01190100584497955
would,-0.025885305143482414,0.025885305143482414
po,-0.003371623555559424,0.003371623555559424
##ssi,-0.0012352800108634857,0.0012352800108634857
##bl,-0.003578162323380725,0.003578162323380725
answer,-0.004563454835152287,0.004563454835152287
question,-0.004003766097517317,0.004003766097517317
block,0.004523195089032756,0.004523195089032756
made,-0.00021266678583687634,0.00021266678583687634
kei,-0.014418545334204051,0.014418545334204051
##lana,-0.012340785184127076,0.012340785184127076
howe,0.002585672166369573,0.002585672166369573
##v,-0.004161178139786892,0.004161178139786892
stalk,-0.044669132582902706,0.044669132582902706
user,-0.021274482303313594,0.021274482303313594
char,-0.008416879136168608,0.008416879136168608
##l,-0.011319539075345874,0.011319539075345874
contra,0.006513032155528414,0.006513032155528414
##ri,-0.015709561274315925,0.015709561274315925
read,-0.0011274775895871872,0.0011274775895871872
se,-0.0008395820708984858,0.0008395820708984858
##ver,-0.004721884557804074,0.004721884557804074
time,-0.00047569197053252504,0.00047569197053252504
white,0.0020227465871093643,0.0020227465871093643
raja,-0.0015609648721890705,0.0015609648721890705
##h,-0.009761141247932354,0.009761141247932354
sarawak,0.0007848938708350682,0.0007848938708350682
edit,-0.005187445930568239,0.005187445930568239
discuss,-0.03358175630373009,0.03358175630373009
an,-0.02101311485635039,0.02101311485635039
##oth,-0.0036940188069575705,0.0036940188069575705
white,0.0020227465871093643,0.0020227465871093643
raja,-0.0015609648721890705,0.0015609648721890705
##h,-0.009761141247932354,0.009761141247932354
user,-0.021274482303313594,0.021274482303313594
char,-0.008416879136168608,0.008416879136168608
##l,-0.011319539075345874,0.011319539075345874
appear,-0.02249213249127327,0.02249213249127327
problem,-0.09602512625289236,0.09602512625289236
think,-1.269979000068418,1.269979000068418
cr,0.21008303093646558,0.21008303093646558
##ea,0.3878363505592714,0.3878363505592714
##t,-0.03801562710344357,0.03801562710344357
yet,-0.03262802463873779,0.03262802463873779
an,-0.14216993761446514,0.14216993761446514
##oth,0.29787483592574415,0.29787483592574415
sock,0.20928173334635947,0.20928173334635947
##pu,0.12064961855383936,0.12064961855383936
##ppet,0.34167375957390456,0.34167375957390456
anyway,0.13397457428398601,0.13397457428398601
edit,0.04970098925497944,0.04970098925497944
comment,-0.012687109959936,0.012687109959936
question,-0.36016432282591526,0.36016432282591526
contain,-0.143193642399543,0.143193642399543
link,-0.14315896923776386,0.14315896923776386
hate,0.302022968800913,0.302022968800913
site,0.22095792882645324,0.22095792882645324
wherein,-0.3536168865446799,0.3536168865446799
subject,-0.0846171369934314,0.0846171369934314
person,0.18863100392478768,0.18863100392478768
sin,0.02568582972070162,0.02568582972070162
##c,0.14177870650981947,0.14177870650981947
none,0.04447113533298527,0.04447113533298527
boo,0.17059627659661789,0.17059627659661789
##b,0.0744476415018955,0.0744476415018955
any,-0.0954174437475483,0.0954174437475483
##th,0.0479968425138686,0.0479968425138686
des,0.059105396747364265,0.059105396747364265
##pit,0.014860298121537354,0.014860298121537354
inform,0.0844257501331256,0.0844257501331256
repeated,-0.02335513014219834,0.02335513014219834
##li,0.04864158515602035,0.04864158515602035
take,0.0750480272554796,0.0750480272554796
manner,-0.1820670546488288,0.1820670546488288
hand,0.16926481773119623,0.16926481773119623
sue,0.1360833285324047,0.1360833285324047
like,-0.14108994460994545,0.14108994460994545
do,-0.055929264241849325,0.055929264241849325
##rot,-0.10037580477218239,0.10037580477218239
##hi,0.11228347799761036,0.11228347799761036
work,-0.06922483802357125,0.06922483802357125
critic,-0.05672417686375462,0.05672417686375462
section,-0.07636723077142032,0.07636723077142032
edit,-0.03661859348449191,0.03661859348449191
critic,-0.05672417686375462,0.05672417686375462
section,-0.07636723077142032,0.07636723077142032
today,-0.008708586306025837,0.008708586306025837
critic,-0.05672417686375462,0.05672417686375462
section,-0.07636723077142032,0.07636723077142032
po,0.004943907762436464,0.004943907762436464
##ssi,0.004894817106555108,0.004894817106555108
##bl,0.0010013631345484793,0.0010013631345484793
import,0.0015310202968522157,0.0015310202968522157
section,-0.07636723077142032,0.07636723077142032
proper,0.009617047849018134,0.009617047849018134
##li,-0.004093203561702349,0.004093203561702349
cite,-0.008974128240778931,0.008974128240778931
particular,-0.003706258949564448,0.003706258949564448
critic,-0.05672417686375462,0.05672417686375462
section,-0.07636723077142032,0.07636723077142032
ri,-0.0005633189474347622,0.0005633189474347622
##fe,0.0025737567699803004,0.0025737567699803004
un,-0.0033078368418524963,0.0033078368418524963
##cit,-0.0033316328122314364,0.0033316328122314364
opinion,0.0046316657173542065,0.0046316657173542065
origin,0.0029287969068622845,0.0029287969068622845
research,0.0019851562051068075,0.0019851562051068075
accept,-0.002788847609678629,0.002788847609678629
wikipedia,0.007117085870036019,0.007117085870036019
make,0.001169586468320629,0.001169586468320629
claim,-0.004491301892100933,0.004491301892100933
like,-0.0023670039307130387,0.0023670039307130387
some,-0.0005487810226786502,0.0005487810226786502
##on,0.004098284688352021,0.004098284688352021
add,-0.004878461652330905,0.004878461652330905
any,-0.005245402859672277,0.005245402859672277
##th,0.008375530264177877,0.008375530264177877
critic,-0.05672417686375462,0.05672417686375462
section,-0.07636723077142032,0.07636723077142032
pleas,-0.022763443053414958,0.022763443053414958
en,-0.0102693457572087,0.0102693457572087
##sur,-0.004327624984882551,0.004327624984882551
ci,0.0005789805916354904,0.0005789805916354904
##tat,-0.02799874133849507,0.02799874133849507
not,-0.00362057559235824,0.00362057559235824
##ab,-0.0089549984882511,0.0089549984882511
##l,-0.005343978724872998,0.005343978724872998
person,0.0069420495575619025,0.0069420495575619025
research,0.0019851562051068075,0.0019851562051068075
organ,-0.006592520738996821,0.006592520738996821
stud,0.006254767094212792,0.006254767094212792
##i,-0.0010161331211644773,0.0010161331211644773
matter,0.0070255233893381655,0.0070255233893381655
cite,-0.008974128240778931,0.008974128240778931
back,0.0045218109184039556,0.0045218109184039556
sent,0.005140768941347306,0.005140768941347306
##en,-0.014073667634019326,0.014073667634019326
##c,-0.010669559440987382,0.010669559440987382
use,-0.017043779663998407,0.017043779663998407
cite,-0.008974128240778931,0.008974128240778931
link,-0.017603757481818832,0.017603757481818832
show,-0.018961046571845424,0.018961046571845424
stat,-0.0018088679272350234,0.0018088679272350234
##ist,-0.00559714527237581,0.00559714527237581
res,-0.00015977499641282213,0.00015977499641282213
##pon,-0.0015359830927187403,0.0015359830927187403
##s,0.0018952994252566643,0.0018952994252566643
ao,-0.0006413170708037672,0.0006413170708037672
##l,-0.00033954033917938645,0.00033954033917938645
address,-0.0009310086472385262,0.0009310086472385262
use,-0.003216977324331697,0.003216977324331697
mani,0.0009150319822730655,0.0009150319822730655
differ,-0.0006571981346750999,0.0006571981346750999
user,0.0018085756742468762,0.0018085756742468762
cr,0.0021308186080388723,0.0021308186080388723
##ea,0.0007493907308008897,0.0007493907308008897
##t,0.0003618940371719024,0.0003618940371719024
account,-0.0008292235916714321,0.0008292235916714321
see,-0.0003799713392274714,0.0003799713392274714
again,0.002188293987974047,0.002188293987974047
##it,-0.0015452954036389822,0.0015452954036389822
ea,-0.000700372460386299,0.000700372460386299
##si,-0.0003659302251503855,0.0003659302251503855
free,7.443693258453491e-05,7.443693258453491e-05
real,-0.00027156242661404025,0.00027156242661404025
##li,-1.8782532580769288e-05,1.8782532580769288e-05
direct,-0.00020385485793930497,0.00020385485793930497
sur,-0.00039306620422694305,0.00039306620422694305
##pr,-6.198826494640415e-05,6.198826494640415e-05
##is,-4.2094796173759435e-05,4.2094796173759435e-05
sour,-3.7447410235171777e-05,3.7447410235171777e-05
##c,-3.608473133721583e-05,3.608473133721583e-05
would,4.52592653181377e-05,4.52592653181377e-05
say,7.876896520853749e-05,7.876896520853749e-05
actual,-1.4542528259632676e-05,1.4542528259632676e-05
first,4.577352090363145e-05,4.577352090363145e-05
woman,0.00020182332040884261,0.00020182332040884261
sail,-0.0001827539194077268,0.0001827539194077268
around,7.6546111197236e-05,7.6546111197236e-05
world,-1.4982520795471188e-05,1.4982520795471188e-05
without,-0.00016585504318546683,0.00016585504318546683
say,7.876896520853749e-05,7.876896520853749e-05
seem,3.1417922175282514e-06,3.1417922175282514e-06
logic,-0.00015957258378276467,0.00015957258378276467
rf,-3.5945906521167637e-05,3.5945906521167637e-05
##a,-2.684924186445868e-05,2.684924186445868e-05
thank,-1.880282239493441e-05,1.880282239493441e-05
much,-5.06773888840918e-05,5.06773888840918e-05
support,-0.00020247771401420717,0.00020247771401420717
rf,-3.5945906521167637e-05,3.5945906521167637e-05
##a,-2.684924186445868e-05,2.684924186445868e-05
every,3.09896809613295e-05,3.09896809613295e-05
##th,-2.5089863498985873e-05,2.5089863498985873e-05
just,7.46047473323779e-05,7.46047473323779e-05
##if,1.449571387874642e-05,1.449571387874642e-05
##i,4.699649493535864e-06,4.699649493535864e-06
trust,-5.842182277502823e-05,5.842182277502823e-05
no,-0.007792943942748705,0.007792943942748705
##bo,-0.02609743305788666,0.02609743305788666
##di,-0.05653034145160736,0.05653034145160736
el,0.029000019269447407,0.029000019269447407
##s,-0.10305486452775268,0.10305486452775268
ag,-0.061970070280354686,0.061970070280354686
##re,-0.04225484215563537,0.04225484215563537
pic,-0.0029442124135942646,0.0029442124135942646
##tur,-0.026158298228889796,0.026158298228889796
chang,-0.04330388503825126,0.04330388503825126
open,0.005468244806445296,0.005468244806445296
pic,-0.0029442124135942646,0.0029442124135942646
##tur,-0.026158298228889796,0.026158298228889796
mass,-0.051100174148468576,0.051100174148468576
##iv,0.016514129084821885,0.016514129084821885
pen,0.04509162506950099,0.04509162506950099
##i,-0.05910863901879412,0.05910863901879412
could,0.014553418340085915,0.014553418340085915
wrong,0.024995747568762734,0.024995747568762734
##li,-0.01890813613324542,0.01890813613324542
bel,-0.0022378274139408963,0.0022378274139408963
##ie,-0.01307730362154809,0.01307730362154809
##v,-0.019985743362743145,0.019985743362743145
pe,0.010630032058217576,0.010630032058217576
##op,-0.02034647142774488,0.02034647142774488
##l,-0.014640852174963902,0.014640852174963902
think,0.035281411096220766,0.035281411096220766
every,0.006003589853280058,0.006003589853280058
##on,-0.00969827827047827,0.00969827827047827
pen,0.04509162506950099,0.04509162506950099
##i,-0.05910863901879412,0.05910863901879412
long,0.008623547656863711,0.008623547656863711
thick,-0.01714242627270606,0.01714242627270606
any,-0.030101095368191357,0.030101095368191357
##bo,-0.02609743305788666,0.02609743305788666
##di,-0.05653034145160736,0.05653034145160736
ag,-0.061970070280354686,0.061970070280354686
##re,-0.04225484215563537,0.04225484215563537
well,0.038813871112214786,0.038813871112214786
quit,-0.023251359690665597,0.023251359690665597
would,-0.17007101988369835,0.17007101988369835
hard,0.031998203315880235,0.031998203315880235
##li,-0.02224227100025299,0.02224227100025299
make,-0.033162004308817154,0.033162004308817154
differ,-0.14836057934267483,0.14836057934267483
sur,-0.04273164562294843,0.04273164562294843
##pr,0.004170979527123818,0.004170979527123818
##is,0.022719011116529342,0.022719011116529342
goblin,0.0054862131709777565,0.0054862131709777565
face,0.02773542538177201,0.02773542538177201
set,-0.004689584974459108,0.004689584974459108
seem,0.025986739080165074,0.025986739080165074
odd,0.03743282471266834,0.03743282471266834
though,-0.06951361586600562,0.06951361586600562
long,0.01659374518793695,0.01659374518793695
some,0.024002553504196236,0.024002553504196236
##th,0.004523590111980817,0.004523590111980817
clear,-0.015622602613588369,0.015622602613588369
